,g1_symbol,g2_symbol,conn
42879,CRMP1,SHISA9,0.4201
42880,CRMP1,SEZ6L2,0.6403
42881,CRMP1,KCTD13,0.4167
42882,CRMP1,CORO1A,0.3888
42883,CRMP1,STX1B,0.3972
42884,CRMP1,GNAO1,0.6172
42885,CRMP1,DOK4,0.393
42886,CRMP1,GOT2,0.4055
42887,CRMP1,SMPD3,0.4309
42888,CRMP1,TERF2IP,0.5872
42889,CRMP1,CMIP,0.5875
42890,CRMP1,COTL1,0.5191
42891,CRMP1,JPH3,0.3886
42892,CRMP1,ABR,0.4042
42893,CRMP1,PAFAH1B1,0.564
42894,CRMP1,CHD3,0.5811
42895,CRMP1,MYH10,0.3963
42896,CRMP1,GAS7,0.4687
42897,CRMP1,RAB11FIP4,0.4116
42898,CRMP1,CDK5R1,0.5933
42899,CRMP1,AP2B1,0.5009
42900,CRMP1,NEUROD2,0.5884
42901,CRMP1,EIF1,0.4735
42902,CRMP1,RUNDC3A,0.3962
42903,CRMP1,MAPT,0.7297
42904,CRMP1,NSF,0.4251
42905,CRMP1,MMD,0.4612
42906,CRMP1,CLTC,0.4199
42907,CRMP1,PRKAR1A,0.4326
42908,CRMP1,SSTR2,0.3947
42909,CRMP1,HN1,0.7324
42910,CRMP1,GRB2,0.5368
42911,CRMP1,RAC3,0.6225
42912,CRMP1,DLGAP1,0.4281
42913,CRMP1,PTPN2,0.4092
42914,CRMP1,ASXL3,0.4826
42915,CRMP1,NOL4,0.4267
42916,CRMP1,MAPRE2,0.5391
42917,CRMP1,CELF4,0.526
42918,CRMP1,SYT4,0.5889
42919,CRMP1,RNF165,0.4475
42920,CRMP1,TCF4,0.5512
42921,CRMP1,SEC11C,0.5302
42922,CRMP1,DOK6,0.526
42923,CRMP1,C20orf27,0.4031
42924,CRMP1,CHGB,0.5288
42925,CRMP1,PAK7,0.5806
42926,CRMP1,SNAP25,0.559
42927,CRMP1,MACROD2,0.4439
42928,CRMP1,DSTN,0.5312
42929,CRMP1,NAPB,0.4226
42930,CRMP1,KIF3B,0.551
42931,CRMP1,MAP1LC3A,0.6156
42932,CRMP1,MMP24,0.4113
42933,CRMP1,LINC00657,0.5479
42934,CRMP1,EPB41L1,0.4522
42935,CRMP1,BLCAP,0.3977
42936,CRMP1,VSTM2L,0.4072
42937,CRMP1,YWHAB,0.654
42938,CRMP1,B4GALT5,0.4627
42939,CRMP1,ATP9A,0.5698
42940,CRMP1,DOK5,0.435
42941,CRMP1,PHACTR3,0.4349
42942,CRMP1,EEF1A2,0.6166
42943,CRMP1,CELF5,0.5979
42944,CRMP1,ATCAY,0.614
42945,CRMP1,HSD11B1L,0.4015
42946,CRMP1,TUBB4A,0.5355
42947,CRMP1,CTXN1,0.5488
42948,CRMP1,CDKN2D,0.6926
42949,CRMP1,PLPPR2,0.5139
42950,CRMP1,MAST1,0.4391
42951,CRMP1,SLC1A6,0.3966
42952,CRMP1,UNC13A,0.4947
42953,CRMP1,RAB3A,0.622
42954,CRMP1,TMEM59L,0.5163
42955,CRMP1,ZNF91,0.5302
42956,CRMP1,FXYD7,0.4725
42957,CRMP1,DPF1,0.5401
42958,CRMP1,SPINT2,0.576
42959,CRMP1,TTC9B,0.7084
42960,CRMP1,ATP1A3,0.5635
42961,CRMP1,PAFAH1B3,0.6547
42962,CRMP1,CALM3,0.5798
42963,CRMP1,TMEM160,0.5225
42964,CRMP1,INAFM1,0.5015
42965,CRMP1,SEPW1,0.4798
42966,CRMP1,LIN7B,0.4483
42967,CRMP1,ETFB,0.4508
42968,CRMP1,SYT5,0.5543
42969,CRMP1,MICAL3,0.4384
42970,CRMP1,SEPT5,0.4217
42971,CRMP1,YPEL1,0.4642
42972,CRMP1,GNAZ,0.4884
42973,CRMP1,SEZ6L,0.3983
42974,CRMP1,MIAT,0.5005
42975,CRMP1,RFPL1S,0.4616
42976,CRMP1,YWHAH,0.6467
42977,CRMP1,RBFOX2,0.6958
42978,CRMP1,SEPT3,0.6156
42979,CRMP1,MPPED1,0.4457
42980,CRMP1,SULT4A1,0.4289
42981,CRMP1,KIAA0930,0.4214
42982,CRMP1,CXADR,0.7173
42983,CRMP1,APP,0.547
42984,CRMP1,ITSN1,0.4901
42985,CRMP1,TTC3,0.6542
42986,CRMP1,WRB,0.3938
42987,CRMP1,MT.ND1,0.4256
42988,CRMP1,MT.ND4,0.4276
42989,JAKMIP1,PPP2R2C,0.4583
42990,JAKMIP1,UCHL1,0.5206
42991,JAKMIP1,ADGRL3,0.4012
42992,JAKMIP1,EPHA5,0.4718
42993,JAKMIP1,CCNI,0.3899
42994,JAKMIP1,TMEM150C,0.3912
42995,JAKMIP1,SCD5,0.449
42996,JAKMIP1,GPRIN3,0.4006
42997,JAKMIP1,SNCA,0.5107
42998,JAKMIP1,RAP1GDS1,0.4942
42999,JAKMIP1,PPP3CA,0.4446
43000,JAKMIP1,C4orf32,0.4049
43001,JAKMIP1,ANK2,0.5462
43002,JAKMIP1,TRIM2,0.4438
43003,JAKMIP1,GRIA2,0.4362
43004,JAKMIP1,GPM6A,0.4015
43005,JAKMIP1,SLC25A4,0.407
43006,JAKMIP1,SRD5A1,0.3997
43007,JAKMIP1,MARCH6,0.4034
43008,JAKMIP1,BASP1,0.4911
43009,JAKMIP1,RAB3C,0.42
43010,JAKMIP1,KIF2A,0.4691
43011,JAKMIP1,NLN,0.3942
43012,JAKMIP1,PIK3R1,0.4391
43013,JAKMIP1,TAF9,0.4004
43014,JAKMIP1,MAP1B,0.5435
43015,JAKMIP1,ENC1,0.3906
43016,JAKMIP1,HMGCR,0.4308
43017,JAKMIP1,HOMER1,0.4151
43018,JAKMIP1,SSBP2,0.4204
43019,JAKMIP1,MEF2C,0.5617
43020,JAKMIP1,PJA2,0.4331
43021,JAKMIP1,CAMK4,0.4482
43022,JAKMIP1,NREP,0.4356
43023,JAKMIP1,VDAC1,0.4266
43024,JAKMIP1,SPOCK1,0.4278
43025,JAKMIP1,DPYSL3,0.5118
43026,JAKMIP1,HMP19,0.5478
43027,JAKMIP1,CLTB,0.4356
43028,JAKMIP1,GPRIN1,0.454
43029,JAKMIP1,SNCB,0.4087
43030,JAKMIP1,PRR7,0.4134
43031,JAKMIP1,TUBB2A,0.5363
43032,JAKMIP1,TUBB2B,0.4523
43033,JAKMIP1,MCUR1,0.4084
43034,JAKMIP1,KIAA0319,0.3927
43035,JAKMIP1,TUBB,0.4795
43036,JAKMIP1,NUDT3,0.4769
43037,JAKMIP1,HSP90AB1,0.4844
43038,JAKMIP1,KHDRBS2,0.4504
43039,JAKMIP1,PTP4A1,0.4558
43040,JAKMIP1,SMAP1,0.4421
43041,JAKMIP1,RIMS1,0.4219
43042,JAKMIP1,SNAP91,0.4578
43043,JAKMIP1,BACH2,0.4102
43044,JAKMIP1,CD24,0.5032
43045,JAKMIP1,SOBP,0.433
43046,JAKMIP1,WASF1,0.5131
43047,JAKMIP1,SERINC1,0.4754
43048,JAKMIP1,NKAIN2,0.4367
43049,JAKMIP1,ARFGEF3,0.4906
43050,JAKMIP1,PCMT1,0.4391
43051,JAKMIP1,PPP1R14C,0.4419
43052,JAKMIP1,RGS17,0.4249
43053,JAKMIP1,TULP4,0.4068
43054,JAKMIP1,ICA1,0.4057
43055,JAKMIP1,BZW2,0.475
43056,JAKMIP1,TSPAN13,0.4398
43057,JAKMIP1,MPP6,0.4372
43058,JAKMIP1,JAZF1,0.4394
43059,JAKMIP1,MTURN,0.4187
43060,JAKMIP1,NEUROD6,0.4904
43061,JAKMIP1,KIAA0895,0.4248
43062,JAKMIP1,CAMK2B,0.5345
43063,JAKMIP1,ADCY1,0.4574
43064,JAKMIP1,CALN1,0.4086
43065,JAKMIP1,STX1A,0.436
43066,JAKMIP1,YWHAG,0.5351
43067,JAKMIP1,GNAI1,0.484
43068,JAKMIP1,CACNA2D1,0.462
43069,JAKMIP1,PCLO,0.5595
43070,JAKMIP1,RUNDC3B,0.4102
43071,JAKMIP1,AKAP9,0.4305
43072,JAKMIP1,DYNC1I1,0.5066
43073,JAKMIP1,PRKAR2B,0.5322
43074,JAKMIP1,GPR22,0.4671
43075,JAKMIP1,LRRN3,0.4044
43076,JAKMIP1,GPR85,0.4273
43077,JAKMIP1,TCAF1,0.403
43078,JAKMIP1,DPP6,0.4089
43079,JAKMIP1,CLCN4,0.4026
43080,JAKMIP1,CDKL5,0.4363
43081,JAKMIP1,SYN1,0.4201
43082,JAKMIP1,PCSK1N,0.5155
43083,JAKMIP1,KIAA2022,0.3997
43084,JAKMIP1,BEX1,0.4353
43085,JAKMIP1,ACSL4,0.4757
43086,JAKMIP1,PAK3,0.4185
43087,JAKMIP1,DCX,0.4655
43088,JAKMIP1,TENM1,0.3983
43089,JAKMIP1,IDS,0.5053
43090,JAKMIP1,L1CAM,0.4865
43091,JAKMIP1,MSRA,0.4517
43092,JAKMIP1,TUSC3,0.4006
43093,JAKMIP1,ASAH1,0.4264
43094,JAKMIP1,PSD3,0.4698
43095,JAKMIP1,LPL,0.4186
43096,JAKMIP1,DMTN,0.4074
43097,JAKMIP1,NEFM,0.5141
43098,JAKMIP1,NEFL,0.5252
43099,JAKMIP1,DPYSL2,0.5125
43100,JAKMIP1,STMN4,0.4864
43101,JAKMIP1,WHSC1L1,0.4084
43102,JAKMIP1,XKR4,0.4611
43103,JAKMIP1,PKIA,0.5189
43104,JAKMIP1,ZC2HC1A,0.4092
43105,JAKMIP1,STMN2,0.5259
43106,JAKMIP1,RUNX1T1,0.453
43107,JAKMIP1,ANKRD46,0.4603
43108,JAKMIP1,YWHAZ,0.5387
43109,JAKMIP1,SYBU,0.5063
43110,JAKMIP1,MTSS1,0.4427
43111,JAKMIP1,FAM49B,0.4306
43112,JAKMIP1,LY6H,0.4865
43113,JAKMIP1,PTPRD,0.4991
43114,JAKMIP1,DNAJA1,0.4374
43115,JAKMIP1,RFK,0.4434
43116,JAKMIP1,GNAQ,0.4583
43117,JAKMIP1,FRMD3,0.4434
43118,JAKMIP1,UBQLN1,0.3928
43119,JAKMIP1,AGTPBP1,0.5077
43120,JAKMIP1,SPIN1,0.4341
43121,JAKMIP1,GABBR2,0.5051
43122,JAKMIP1,FSD1L,0.4193
43123,JAKMIP1,FRRS1L,0.4902
43124,JAKMIP1,STRBP,0.4137
43125,JAKMIP1,STXBP1,0.4977
43126,JAKMIP1,DNM1,0.4009
43127,JAKMIP1,SPTAN1,0.4772
43128,JAKMIP1,NCS1,0.5047
43129,JAKMIP1,PRRC2B,0.4204
43130,JAKMIP1,OLFM1,0.445
43131,JAKMIP1,DEAF1,0.4648
43132,JAKMIP1,NAV2,0.3949
43133,JAKMIP1,SYT13,0.4596
43134,JAKMIP1,C1QTNF4,0.4625
43135,JAKMIP1,RTN3,0.429
43136,JAKMIP1,NRXN2,0.4218
43137,JAKMIP1,CCDC85B,0.4025
43138,JAKMIP1,PACS1,0.4257
43139,JAKMIP1,CNIH2,0.4762
43140,JAKMIP1,PGM2L1,0.5489
43141,JAKMIP1,MAP6,0.4865
43142,JAKMIP1,DLG2,0.4852
43143,JAKMIP1,GRM5,0.4419
43144,JAKMIP1,FAT3,0.4243
43145,JAKMIP1,AASDHPPT,0.4793
43146,JAKMIP1,GUCY1A2,0.4164
43147,JAKMIP1,ELMOD1,0.478
43148,JAKMIP1,ARHGAP20,0.4249
43149,JAKMIP1,RP11.356J5.12,0.4592
43150,JAKMIP1,NCAM1,0.5461
43151,JAKMIP1,THY1,0.4398
43152,JAKMIP1,ARHGEF12,0.3964
43153,JAKMIP1,SCN3B,0.5053
43154,JAKMIP1,CELF2,0.4917
43155,JAKMIP1,MAPK8,0.4455
43156,JAKMIP1,ANK3,0.5285
43157,JAKMIP1,HK1,0.3958
43158,JAKMIP1,PPP3CB,0.4543
43159,JAKMIP1,PSD,0.4494
43160,JAKMIP1,INA,0.5964
43161,JAKMIP1,ABLIM1,0.4168
43162,JAKMIP1,SHTN1,0.535
43163,JAKMIP1,CALY,0.5162
43164,JAKMIP1,ERC1,0.4302
43165,JAKMIP1,PTMS,0.4102
43166,JAKMIP1,GRIN2B,0.5898
43167,JAKMIP1,PTPRO,0.415
43168,JAKMIP1,PPFIBP1,0.4921
43169,JAKMIP1,CNTN1,0.5079
43170,JAKMIP1,NELL2,0.5645
43171,JAKMIP1,SLC38A1,0.5075
43172,JAKMIP1,CCDC184,0.3997
43173,JAKMIP1,ARF3,0.4205
43174,JAKMIP1,TUBA1A,0.4985
43175,JAKMIP1,KIF5A,0.5061
43176,JAKMIP1,SRGAP1,0.4072
43177,JAKMIP1,NAV3,0.4167
43178,JAKMIP1,SYT1,0.5281
43179,JAKMIP1,PPFIA2,0.5224
43180,JAKMIP1,SLC6A15,0.4266
43181,JAKMIP1,ATP2B1,0.5049
43182,JAKMIP1,ANKS1B,0.4073
43183,JAKMIP1,GNPTAB,0.4052
43184,JAKMIP1,ATP2A2,0.3973
43185,JAKMIP1,SRRM4,0.4064
43186,JAKMIP1,DYNLL1,0.4429
43187,JAKMIP1,CAMKK2,0.3944
43188,JAKMIP1,ATP8A2,0.4344
43189,JAKMIP1,HSPH1,0.3953
43190,JAKMIP1,NBEA,0.5395
43191,JAKMIP1,DCLK1,0.4461
43192,JAKMIP1,TSC22D1,0.4372
43193,JAKMIP1,PCDH9,0.4284
43194,JAKMIP1,SLITRK5,0.4452
43195,JAKMIP1,FARP1,0.4175
43196,JAKMIP1,DOCK9,0.4333
43197,JAKMIP1,ATL1,0.4531
43198,JAKMIP1,GNG2,0.4729
43199,JAKMIP1,DACT1,0.4331
43200,JAKMIP1,DAAM1,0.4775
43201,JAKMIP1,RTN1,0.4719
43202,JAKMIP1,SYT16,0.411
43203,JAKMIP1,PPP2R5E,0.3974
43204,JAKMIP1,ARG2,0.3926
43205,JAKMIP1,FLRT2,0.4476
43206,JAKMIP1,CALM1,0.5071
43207,JAKMIP1,DYNC1H1,0.4815
43208,JAKMIP1,NUDT14,0.4194
43209,JAKMIP1,GABRB3,0.4838
43210,JAKMIP1,DISP2,0.4275
43211,JAKMIP1,SCG3,0.486
43212,JAKMIP1,TMOD2,0.5325
43213,JAKMIP1,TMOD3,0.4132
43214,JAKMIP1,MYO5A,0.5024
43215,JAKMIP1,HERC1,0.4044
43216,JAKMIP1,NPTN,0.4032
43217,JAKMIP1,LINGO1,0.4952
43218,JAKMIP1,SH3GL3,0.4821
43219,JAKMIP1,ARHGDIG,0.4546
43220,JAKMIP1,SYNGR3,0.4418
43221,JAKMIP1,RBFOX1,0.4077
43222,JAKMIP1,SEZ6L2,0.4881
43223,JAKMIP1,GNAO1,0.5066
43224,JAKMIP1,TERF2IP,0.4446
43225,JAKMIP1,CMIP,0.4964
43226,JAKMIP1,COTL1,0.4121
43227,JAKMIP1,PAFAH1B1,0.4663
43228,JAKMIP1,CHD3,0.4184
43229,JAKMIP1,GAS7,0.4781
43230,JAKMIP1,RAB11FIP4,0.3889
43231,JAKMIP1,CDK5R1,0.4394
43232,JAKMIP1,AP2B1,0.4365
43233,JAKMIP1,MAPT,0.5528
43234,JAKMIP1,NSF,0.4085
43235,JAKMIP1,MMD,0.4225
43236,JAKMIP1,CLTC,0.3896
43237,JAKMIP1,PRKAR1A,0.3967
43238,JAKMIP1,HN1,0.4978
43239,JAKMIP1,GRB2,0.4268
43240,JAKMIP1,RAC3,0.5064
43241,JAKMIP1,OSBPL1A,0.396
43242,JAKMIP1,ASXL3,0.3892
43243,JAKMIP1,MAPRE2,0.4857
43244,JAKMIP1,CELF4,0.4733
43245,JAKMIP1,SYT4,0.4691
43246,JAKMIP1,SEC11C,0.4329
43247,JAKMIP1,DOK6,0.425
43248,JAKMIP1,CHGB,0.463
43249,JAKMIP1,PAK7,0.478
43250,JAKMIP1,SNAP25,0.4617
43251,JAKMIP1,MACROD2,0.4093
43252,JAKMIP1,DSTN,0.4346
43253,JAKMIP1,NAPB,0.4004
43254,JAKMIP1,KIF3B,0.4764
43255,JAKMIP1,MAP1LC3A,0.4956
43256,JAKMIP1,LINC00657,0.46
43257,JAKMIP1,EPB41L1,0.4141
43258,JAKMIP1,YWHAB,0.5115
43259,JAKMIP1,ATP9A,0.4731
43260,JAKMIP1,DOK5,0.3888
43261,JAKMIP1,EEF1A2,0.4707
43262,JAKMIP1,CELF5,0.4572
43263,JAKMIP1,ATCAY,0.4712
43264,JAKMIP1,TUBB4A,0.4575
43265,JAKMIP1,CTXN1,0.4348
43266,JAKMIP1,CDKN2D,0.5538
43267,JAKMIP1,PLPPR2,0.437
43268,JAKMIP1,UNC13A,0.4485
43269,JAKMIP1,RAB3A,0.4802
43270,JAKMIP1,TMEM59L,0.4427
43271,JAKMIP1,FXYD7,0.4648
43272,JAKMIP1,DPF1,0.4495
43273,JAKMIP1,SPINT2,0.4641
43274,JAKMIP1,TTC9B,0.5573
43275,JAKMIP1,ATP1A3,0.4736
43276,JAKMIP1,PAFAH1B3,0.469
43277,JAKMIP1,CALM3,0.4753
43278,JAKMIP1,TMEM160,0.4238
43279,JAKMIP1,INAFM1,0.4292
43280,JAKMIP1,SEPW1,0.4048
43281,JAKMIP1,LIN7B,0.3924
43282,JAKMIP1,SYT5,0.5092
43283,JAKMIP1,GNAZ,0.4288
43284,JAKMIP1,RFPL1S,0.3915
43285,JAKMIP1,YWHAH,0.5189
43286,JAKMIP1,RBFOX2,0.4922
43287,JAKMIP1,SEPT3,0.4681
43288,JAKMIP1,MPPED1,0.4082
43289,JAKMIP1,CXADR,0.5476
43290,JAKMIP1,APP,0.4391
43291,JAKMIP1,ITSN1,0.3997
43292,JAKMIP1,TTC3,0.4576
43293,PPP2R2C,UCHL1,0.4776
43294,PPP2R2C,EPHA5,0.396
43295,PPP2R2C,SCD5,0.4496
43296,PPP2R2C,GPRIN3,0.4005
43297,PPP2R2C,SNCA,0.4819
43298,PPP2R2C,RAP1GDS1,0.4583
43299,PPP2R2C,PPP3CA,0.4206
43300,PPP2R2C,ANK2,0.4957
43301,PPP2R2C,SCOC,0.3902
43302,PPP2R2C,TRIM2,0.4207
43303,PPP2R2C,BASP1,0.4634
43304,PPP2R2C,RAB3C,0.4041
43305,PPP2R2C,KIF2A,0.4403
43306,PPP2R2C,PIK3R1,0.3992
43307,PPP2R2C,MAP1B,0.5188
43308,PPP2R2C,HMGCR,0.3979
43309,PPP2R2C,HOMER1,0.3951
43310,PPP2R2C,SSBP2,0.409
43311,PPP2R2C,MEF2C,0.5382
43312,PPP2R2C,PJA2,0.4124
43313,PPP2R2C,CAMK4,0.4097
43314,PPP2R2C,NREP,0.3961
43315,PPP2R2C,VDAC1,0.4176
43316,PPP2R2C,SPOCK1,0.4278
43317,PPP2R2C,DPYSL3,0.4583
43318,PPP2R2C,HMP19,0.5302
43319,PPP2R2C,CLTB,0.4265
43320,PPP2R2C,GPRIN1,0.4254
43321,PPP2R2C,SNCB,0.4028
43322,PPP2R2C,PRR7,0.405
43323,PPP2R2C,TUBB2A,0.5099
43324,PPP2R2C,TUBB2B,0.4215
43325,PPP2R2C,TUBB,0.437
43326,PPP2R2C,NUDT3,0.4352
43327,PPP2R2C,HSP90AB1,0.4578
43328,PPP2R2C,KHDRBS2,0.4225
43329,PPP2R2C,PTP4A1,0.431
43330,PPP2R2C,SMAP1,0.4279
43331,PPP2R2C,RIMS1,0.4105
43332,PPP2R2C,SNAP91,0.4391
43333,PPP2R2C,BACH2,0.3901
43334,PPP2R2C,CD24,0.4381
43335,PPP2R2C,SOBP,0.4159
43336,PPP2R2C,WASF1,0.473
43337,PPP2R2C,SERINC1,0.4484
43338,PPP2R2C,NKAIN2,0.4115
43339,PPP2R2C,ARFGEF3,0.488
43340,PPP2R2C,PCMT1,0.4194
43341,PPP2R2C,PPP1R14C,0.4103
43342,PPP2R2C,RGS17,0.3961
43343,PPP2R2C,BZW2,0.4273
43344,PPP2R2C,TSPAN13,0.4304
43345,PPP2R2C,JAZF1,0.4193
43346,PPP2R2C,NEUROD6,0.4567
43347,PPP2R2C,KIAA0895,0.4035
43348,PPP2R2C,CAMK2B,0.5074
43349,PPP2R2C,ADCY1,0.4403
43350,PPP2R2C,CALN1,0.4116
43351,PPP2R2C,STX1A,0.4071
43352,PPP2R2C,YWHAG,0.4872
43353,PPP2R2C,GNAI1,0.4344
43354,PPP2R2C,CACNA2D1,0.3911
43355,PPP2R2C,PCLO,0.5395
43356,PPP2R2C,RUNDC3B,0.4012
43357,PPP2R2C,AKAP9,0.3922
43358,PPP2R2C,DYNC1I1,0.4692
43359,PPP2R2C,PRKAR2B,0.4913
43360,PPP2R2C,GPR22,0.4752
43361,PPP2R2C,GPR85,0.393
43362,PPP2R2C,CLCN4,0.3997
43363,PPP2R2C,CDKL5,0.3884
43364,PPP2R2C,SYN1,0.4027
43365,PPP2R2C,PCSK1N,0.4778
43366,PPP2R2C,NAP1L3,0.3946
43367,PPP2R2C,BEX1,0.4137
43368,PPP2R2C,ACSL4,0.455
43369,PPP2R2C,PAK3,0.3978
43370,PPP2R2C,DCX,0.4264
43371,PPP2R2C,PGRMC1,0.39
43372,PPP2R2C,IDS,0.4777
43373,PPP2R2C,L1CAM,0.4466
43374,PPP2R2C,MSRA,0.407
43375,PPP2R2C,TUSC3,0.3923
43376,PPP2R2C,ASAH1,0.4269
43377,PPP2R2C,PSD3,0.4656
43378,PPP2R2C,LPL,0.4035
43379,PPP2R2C,DMTN,0.4057
43380,PPP2R2C,NEFM,0.4907
43381,PPP2R2C,NEFL,0.5093
43382,PPP2R2C,DPYSL2,0.4808
43383,PPP2R2C,STMN4,0.454
43384,PPP2R2C,XKR4,0.4539
43385,PPP2R2C,PKIA,0.4567
43386,PPP2R2C,STMN2,0.4708
43387,PPP2R2C,RUNX1T1,0.4315
43388,PPP2R2C,ANKRD46,0.4483
43389,PPP2R2C,YWHAZ,0.4917
43390,PPP2R2C,SYBU,0.4718
43391,PPP2R2C,FAM49B,0.4023
43392,PPP2R2C,LY6H,0.4773
43393,PPP2R2C,PTPRD,0.4525
43394,PPP2R2C,DNAJA1,0.4192
43395,PPP2R2C,RFK,0.4351
43396,PPP2R2C,GNAQ,0.4357
43397,PPP2R2C,FRMD3,0.4069
43398,PPP2R2C,AGTPBP1,0.4581
43399,PPP2R2C,SPIN1,0.4039
43400,PPP2R2C,GABBR2,0.501
43401,PPP2R2C,FRRS1L,0.488
43402,PPP2R2C,STRBP,0.3889
43403,PPP2R2C,STXBP1,0.4555
43404,PPP2R2C,SPTAN1,0.4193
43405,PPP2R2C,NCS1,0.4645
43406,PPP2R2C,OLFM1,0.4767
43407,PPP2R2C,DEAF1,0.435
43408,PPP2R2C,SYT13,0.4443
43409,PPP2R2C,C1QTNF4,0.4131
43410,PPP2R2C,RTN3,0.4033
43411,PPP2R2C,NRXN2,0.4255
43412,PPP2R2C,CCDC85B,0.3916
43413,PPP2R2C,CNIH2,0.463
43414,PPP2R2C,PGM2L1,0.5362
43415,PPP2R2C,MAP6,0.4606
43416,PPP2R2C,DLG2,0.4374
43417,PPP2R2C,GRM5,0.4439
43418,PPP2R2C,AASDHPPT,0.4527
43419,PPP2R2C,ELMOD1,0.4539
43420,PPP2R2C,ARHGAP20,0.4225
43421,PPP2R2C,RP11.356J5.12,0.4241
43422,PPP2R2C,NCAM1,0.5088
43423,PPP2R2C,THY1,0.4411
43424,PPP2R2C,SCN3B,0.4941
43425,PPP2R2C,CELF2,0.4467
43426,PPP2R2C,MAPK8,0.3906
43427,PPP2R2C,ANK3,0.4918
43428,PPP2R2C,HK1,0.3911
43429,PPP2R2C,PPP3CB,0.4327
43430,PPP2R2C,PSD,0.4428
43431,PPP2R2C,INA,0.5489
43432,PPP2R2C,ABLIM1,0.3958
43433,PPP2R2C,SHTN1,0.4817
43434,PPP2R2C,CALY,0.5366
43435,PPP2R2C,GRIN2B,0.5698
43436,PPP2R2C,PPFIBP1,0.4384
43437,PPP2R2C,CNTN1,0.5215
43438,PPP2R2C,NELL2,0.5421
43439,PPP2R2C,SLC38A1,0.4718
43440,PPP2R2C,CCDC184,0.4007
43441,PPP2R2C,ARF3,0.4063
43442,PPP2R2C,TUBA1A,0.4556
43443,PPP2R2C,KIF5A,0.4813
43444,PPP2R2C,NAV3,0.3887
43445,PPP2R2C,SYT1,0.5045
43446,PPP2R2C,PPFIA2,0.4775
43447,PPP2R2C,SLC6A15,0.414
43448,PPP2R2C,ATP2B1,0.4981
43449,PPP2R2C,GNPTAB,0.3894
43450,PPP2R2C,DYNLL1,0.4226
43451,PPP2R2C,ATP8A2,0.4055
43452,PPP2R2C,NBEA,0.5033
43453,PPP2R2C,DCLK1,0.4282
43454,PPP2R2C,PCDH9,0.4384
43455,PPP2R2C,SLITRK5,0.4355
43456,PPP2R2C,FARP1,0.3922
43457,PPP2R2C,DOCK9,0.4068
43458,PPP2R2C,ATL1,0.4207
43459,PPP2R2C,GNG2,0.4284
43460,PPP2R2C,DAAM1,0.4342
43461,PPP2R2C,RTN1,0.4467
43462,PPP2R2C,CALM1,0.4776
43463,PPP2R2C,DYNC1H1,0.433
43464,PPP2R2C,NUDT14,0.3975
43465,PPP2R2C,GABRB3,0.4731
43466,PPP2R2C,DISP2,0.4017
43467,PPP2R2C,SCG3,0.4534
43468,PPP2R2C,TMOD2,0.4859
43469,PPP2R2C,MYO5A,0.4684
43470,PPP2R2C,LINGO1,0.4806
43471,PPP2R2C,SH3GL3,0.4496
43472,PPP2R2C,ARHGDIG,0.4355
43473,PPP2R2C,SYNGR3,0.4134
43474,PPP2R2C,SEZ6L2,0.465
43475,PPP2R2C,GNAO1,0.481
43476,PPP2R2C,TERF2IP,0.4058
43477,PPP2R2C,CMIP,0.464
43478,PPP2R2C,PAFAH1B1,0.4105
43479,PPP2R2C,GAS7,0.4719
43480,PPP2R2C,AP2B1,0.4235
43481,PPP2R2C,MAPT,0.5135
43482,PPP2R2C,MMD,0.3966
43483,PPP2R2C,HN1,0.4517
43484,PPP2R2C,GRB2,0.3982
43485,PPP2R2C,RAC3,0.4754
43486,PPP2R2C,GNAL,0.3966
43487,PPP2R2C,MAPRE2,0.4522
43488,PPP2R2C,CELF4,0.4939
43489,PPP2R2C,SYT4,0.4315
43490,PPP2R2C,SEC11C,0.4153
43491,PPP2R2C,DOK6,0.396
43492,PPP2R2C,CHGB,0.4392
43493,PPP2R2C,PAK7,0.4351
43494,PPP2R2C,SNAP25,0.4563
43495,PPP2R2C,MACROD2,0.3919
43496,PPP2R2C,DSTN,0.4207
43497,PPP2R2C,KIF3B,0.4785
43498,PPP2R2C,MAP1LC3A,0.4588
43499,PPP2R2C,LINC00657,0.4129
43500,PPP2R2C,YWHAB,0.4871
43501,PPP2R2C,ATP9A,0.4418
43502,PPP2R2C,EEF1A2,0.4505
43503,PPP2R2C,CELF5,0.4303
43504,PPP2R2C,ATCAY,0.4348
43505,PPP2R2C,TUBB4A,0.4381
43506,PPP2R2C,CTXN1,0.4279
43507,PPP2R2C,CDKN2D,0.5219
43508,PPP2R2C,PLPPR2,0.4252
43509,PPP2R2C,UNC13A,0.4128
43510,PPP2R2C,RAB3A,0.4637
43511,PPP2R2C,TMEM59L,0.4364
43512,PPP2R2C,FXYD7,0.4515
43513,PPP2R2C,DPF1,0.4397
43514,PPP2R2C,SPINT2,0.4568
43515,PPP2R2C,TTC9B,0.5292
43516,PPP2R2C,ATP1A3,0.4665
43517,PPP2R2C,PAFAH1B3,0.4216
43518,PPP2R2C,CALM3,0.4569
43519,PPP2R2C,TMEM160,0.4069
43520,PPP2R2C,INAFM1,0.4037
43521,PPP2R2C,SEPW1,0.3953
43522,PPP2R2C,SYT5,0.4943
43523,PPP2R2C,GNAZ,0.4166
43524,PPP2R2C,YWHAH,0.5044
43525,PPP2R2C,RBFOX2,0.4454
43526,PPP2R2C,SEPT3,0.4293
