id,g1_symbol,g2_symbol,conn
903,AAMP,ARHGAP24,0.3042473728968298
904,AAMP,CAV1,0.3042473728968298
905,AAMP,COL15A1,0.3042473728968298
906,AAMP,CXCL17,0.3042473728968298
907,AAMP,EMC10,0.3042473728968298
908,AAMP,ETS1,0.3042473728968298
909,AAMP,FGF1,0.3042473728968298
910,AAMP,FOXC1,0.3042473728968298
911,AAMP,FOXC2,0.3042473728968298
912,AAMP,HTATIP2,0.3042473728968298
913,AAMP,ITGB1BP1,0.3042473728968298
914,AAMP,ITGB3,0.3042473728968298
915,AAMP,KDR,0.3042473728968298
916,AAMP,MMP19,0.3042473728968298
917,AAMP,NR2E1,0.3042473728968298
918,AAMP,PDCD6,0.3042473728968298
919,AAMP,PRKD2,0.3042473728968298
920,AAMP,SH2D2A,0.3042473728968298
921,AAMP,TEK,0.3042473728968298
922,AAMP,THSD7A,0.3042473728968298
923,AAMP,TNFAIP2,0.3042473728968298
924,AAMP,TNFSF12,0.3042473728968298
925,AAMP,TYMP,0.3042473728968298
926,AAMP,ABCB5,0.19195872000656014
927,AAMP,ABHD5,0.19195872000656014
928,AAMP,ACKR3,0.19195872000656014
929,AAMP,ACSBG2,0.19195872000656014
930,AAMP,ACTG1,0.19195872000656014
931,AAMP,ADAM18,0.19195872000656014
932,AAMP,ADAM8,0.19195872000656014
